date,usd_index
2004-01-05,0.006590549448626498
2004-01-06,0.006142927918417168
2004-01-07,-0.0041543436034987
2004-01-08,-0.001024307240986705
2004-01-09,0.010662426329106661
2004-01-12,0.005918636287534834
2004-01-13,-0.003921269340951383
2004-01-14,-0.004832659834936304
2004-01-15,-0.005743596541279872
2004-01-16,-0.007066199862097194
2004-01-19,-0.011589757025312453
2004-01-20,0.010124143853121631
2004-01-21,0.007613241696813405
2004-01-22,0.006309914851726578
2004-01-23,-1.6952028042971357e-06
2004-01-26,-0.008321522835870981
2004-01-27,-0.005847118541893764
2004-01-28,0.006711885192561634
2004-01-29,-0.006335934099757995
2004-01-30,-0.0059184239489764034
2004-02-02,0.0019863846054040124
2004-02-03,0.006651697281464003
2004-02-04,-0.0007370881184234346
2004-02-05,7.632929593448523e-05
2004-02-06,-0.0008083518664439848
2004-02-09,0.012808824640320765
2004-02-10,0.004035268563751165
2004-02-11,-0.0021850292035737184
2004-02-12,0.008809022648615883
2004-02-13,0.001066037094112654
2004-02-16,-0.0022454923793143733
2004-02-17,0.007473129726041389
2004-02-18,-0.000510483029228681
2004-02-19,-0.008648197107049033
2004-02-20,-0.0066664605010239575
2004-02-23,-0.007892265449727265
2004-02-24,0.00477159053537729
2004-02-25,0.0048040282645833154
2004-02-26,-0.014196871682039869
2004-02-27,-0.0026222608107022705
2004-03-01,0.006362375323173464
2004-03-02,-0.0055870874641395785
2004-03-03,-0.01647430254483287
2004-03-04,0.002333934282095107
2004-03-05,0.00022115996614441302
2004-03-08,0.011523300547213872
2004-03-09,-0.0006473205989530051
2004-03-10,-0.007452060747029782
2004-03-11,-0.005957547339671632
2004-03-12,-0.00600441513541039
2004-03-15,0.0051063789975422935
2004-03-16,0.0043422191759163176
2004-03-17,-0.003004477691798735
2004-03-18,0.0041042804052301984
2004-03-19,0.005411937330795424
2004-03-22,0.0016061252689485717
2004-03-23,-0.00046026392694889506
2004-03-24,-0.004101805601908953
2004-03-25,-0.00972463061289111
2004-03-26,0.004640603118081399
2004-03-29,-0.0004561201362695555
2004-03-30,0.004868203500548257
2004-03-31,0.0038827972478565898
2004-04-01,0.006645574394994358
2004-04-02,-0.00200872948335043
2004-04-05,-0.012967555676972803
2004-04-06,0.0025100795628114903
2004-04-07,0.0018629613190607464
2004-04-08,0.0015796520724661312
2004-04-09,-0.0028372375327495036
2004-04-12,-0.0011977392175282209
2004-04-13,-0.0035425141971775764
2004-04-14,-0.010809691666018306
2004-04-15,-0.00577599243686977
2004-04-16,0.0036940283850347977
2004-04-19,0.00795190290100517
2004-04-20,-0.008626594986661296
2004-04-21,-0.010642033602050294
2004-04-22,0.0005286858668606675
2004-04-23,0.0030407816869070237
2004-04-26,0.0006486708554872544
2004-04-27,0.0033500152898942592
2004-04-28,-0.0021951040298743285
2004-04-29,-0.010137895103068673
2004-04-30,0.0070286567683961465
2004-05-03,-0.0006055266926358049
2004-05-04,0.006669648667721406
2004-05-05,0.00532909290332334
2004-05-06,-0.0012804546432823583
2004-05-07,-0.004343828049967913
2004-05-10,-0.015697121449835594
2004-05-11,-0.0036545247293782723
2004-05-12,0.0051488402699091385
2004-05-13,-0.0043561932991285635
2004-05-14,-0.004033407900487951
2004-05-17,0.012585682520657115
2004-05-18,-0.004267413751064264
2004-05-19,0.007057771077820907
2004-05-20,-0.0028249853832488236
2004-05-21,0.007621869889247512
2004-05-24,-0.003767884611441785
2004-05-25,0.006589474571940923
2004-05-26,0.005734103056248163
2004-05-27,0.0053574352652540624
2004-05-28,0.005139637370029315
2004-06-01,-0.0005765355381195381
2004-06-02,0.0015546230497928692
2004-06-03,-0.005442986174472808
2004-06-04,0.0002399686102754761
2004-06-07,0.0065936956687902
2004-06-08,0.0006681966878357704
2004-06-09,-0.007218127502245014
2004-06-10,-0.00530035557894637
2004-06-11,-0.0034044695391942104
2004-06-14,-0.0035972679176062283
2004-06-15,0.0007989685991471318
2004-06-16,0.003558116814467216
2004-06-17,0.00043032608150062046
2004-06-18,0.00012105140272561377
2004-06-21,0.003740005670579305
2004-06-22,-0.0037478895778795263
2004-06-23,-0.0008107815429810872
2004-06-24,0.002826496062037054
2004-06-25,0.003730549333852917
2004-06-28,0.0017210853296755202
2004-06-29,-0.002482644938266998
2004-06-30,-0.0028635815237162965
2004-07-01,0.0034167222724731383
2004-07-02,0.002144608154705463
2004-07-05,0.008974168731185311
2004-07-06,0.001371758464737527
2004-07-07,0.005946280965817563
2004-07-08,2.388051509363831e-05
2004-07-09,0.0012961515732277662
2004-07-12,0.0031208111221623647
2004-07-13,-0.00291374920581311
2004-07-14,0.0001835267261607043
2004-07-15,-0.0021384567889345674
2004-07-16,0.0018755184499159028
2004-07-19,0.006328412811196699
2004-07-20,-0.0038782113650511485
2004-07-21,-0.008695932055420769
2004-07-22,-0.0017535814592356813
2004-07-23,-0.004490030516849236
2004-07-26,-0.0011976646503144561
2004-07-27,-9.173611972523865e-05
2004-07-28,-0.010122589788018388
2004-07-29,-0.001076026477969838
2004-07-30,0.00040479571393653435
2004-08-02,0.004419324944346881
2004-08-03,-0.0029986561823248103
2004-08-04,-0.00015768430781759601
2004-08-05,0.0030000249508883026
2004-08-06,-0.0003551736090279256
2004-08-09,0.011674361915141401
2004-08-10,6.160919600795012e-05
2004-08-11,-0.004800861213299673
2004-08-12,0.001179584204306472
2004-08-13,-0.0032213670020384555
2004-08-16,0.011311329772327156
2004-08-17,-0.0010325089821326128
2004-08-18,-0.002354299016306488
2004-08-19,0.001988333794526509
2004-08-20,-0.0008894712792522075
